5.946274416246370542e+00,1.122197135141794755e+00,2.240160789123660123e+00,-8.531896480968471641e-01,8.287707697778370353e-01,1.693332151533901708e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.042502223884531176e+00,1.122197135141794977e+00,2.240160789123660123e+00,-7.358386512303143334e-01,3.824191180636550835e-01,2.085480939011999713e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.916318082123584787e+00,1.122197135141794977e+00,2.240160789123660123e+00,-1.934865016503583279e-01,-1.962128153813790798e-01,-6.872846554726638746e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.239673313466315818e+00,2.540068214614261244e+00,1.836351052333945688e+00,-1.485579923516717471e-01,1.318751093760188287e+00,-1.553904547755910803e+00,2.278154740126050015e+00,1.368960208019261993e+00,1.167486382869531575e-01,1.043333333333333357e+01,5.088894916705712035e+00,-1.087462615161529200e+00,-4.731224822274173292e+00,3.331857601818710712e-01,2.658865372108207836e-01
1.899256897612850992e+00,2.540068214614261244e+00,1.836351052333945688e+00,-6.459745393453650841e-01,3.048892191539961161e+00,-2.783183168085871184e+00,9.378143875525308815e-01,1.368960208019261993e+00,1.167486382869531575e-01,9.000000000000000000e+00,5.408001131641658077e+00,-1.087462615161529200e+00,-5.836183576592778088e+00,5.822976476182983863e-01,4.530409767567152857e-01
6.163099830450189387e-01,2.540068214614261688e+00,1.836351052333945688e+00,-1.187150120929588937e+00,2.135313635657112741e+00,-4.835376990538744479e+00,5.938134933570204055e+00,1.368960208019262215e+00,1.167486382869531575e-01,7.549999999999999822e+00,5.299237252316080671e+00,-1.087462615161529200e+00,-7.277722023611365110e+00,9.921458684438830833e-01,1.344847348538464216e+00
5.616549020077212795e+00,2.540068214614262132e+00,1.836351052333945688e+00,-1.728039104143830773e+00,-8.425551732836522589e-02,-4.541933810125557969e+00,4.655270826240140991e+00,1.368960208019262215e+00,1.167486382869531575e-01,6.099999999999999645e+00,5.320931985852922708e+00,-1.087462615161529200e+00,-8.045535234486804299e+00,9.311070010763610183e-01,2.554731887928194389e+00
4.391082226012468226e+00,2.540068214614262132e+00,1.836351052333946132e+00,-2.240676016953765171e+00,-6.688428713823988403e-01,-2.449960612411137717e+00,3.429882340380352446e+00,1.368960208019262215e+00,1.167486382869531575e-01,4.633333333333333748e+00,5.407813699872704660e+00,-1.087462615161529200e+00,-8.373326444532747104e+00,5.130629242207350726e-01,3.320965628109939338e+00
3.280633307736101401e+00,2.540068214614262132e+00,1.836351052333946576e+00,-2.236354083240909674e+00,-6.640883094862101155e-01,-2.485678183251578410e+00,2.319444474213167240e+00,1.368960208019262215e+00,1.167486382869541012e-01,3.133333333333333304e+00,5.098633106428360762e+00,-1.087462615161529200e+00,-8.373326444532747104e+00,5.130629242207350726e-01,3.320965628109939338e+00
2.285134810256415960e+00,2.540068214614262132e+00,1.836351052333946354e+00,-2.238920806249334206e+00,-6.993341440857751001e-01,-2.451532596849203216e+00,1.323957274387826288e+00,1.368960208019262215e+00,1.167486382869531575e-01,1.600000000000000089e+00,5.369650975302800333e+00,-1.087462615161529200e+00,-8.373326444532747104e+00,5.130629242207350726e-01,3.320965628109939338e+00
1.232239589710623306e+00,2.540068214614261688e+00,1.836351052333946132e+00,-1.653698178853972633e+00,-9.432353607904582216e-01,-1.246612243821373228e-01,2.709958144113624456e-01,1.368960208019262215e+00,1.167486382869531575e-01,8.333333333333332871e-02,5.407222724989484419e+00,-1.087462615161529200e+00,-7.882999067946363070e+00,4.431870595430791732e-02,2.662383969367279946e+00
5.542930399825406695e+00,2.540068214614262132e+00,1.836351052333946576e+00,-1.081095103645056899e+00,1.314902905467360439e+00,-7.174196644702623971e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.248512152490395266e+00,2.540068214614262576e+00,1.836351052333946132e+00,-5.250417467603073485e-01,-8.179049301655735293e-01,1.433125361115807905e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.892394415631564186e+00,2.540068214614262576e+00,1.836351052333946354e+00,-2.395451902058384486e-01,4.556055649813359198e-01,-3.451300356220107224e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.192000054633197692e+00,1.704302656422816975e+00,5.204442067325768306e+00,-1.649046318635512820e-01,3.425585252855189111e+00,-3.621078428178101660e-01,1.566728947922751303e+00,1.103476627005275823e+00,1.075556626853910513e+00,1.178333333333333321e+01,4.919600080069823633e+00,-3.006856540962246971e+00,-7.325626726017557822e+00,-3.507712726614983789e-01,1.096566776476614491e+00
9.665253303803940099e-01,1.704302656422816753e+00,5.204442067325768306e+00,-7.210532483930166547e-01,3.199894466942363458e+00,-2.632028674122470324e+00,3.413397170981430362e-01,1.103476627005276045e+00,1.075556626853910736e+00,1.031666666666666643e+01,4.897427117846335776e+00,-3.006856540962246971e+00,-7.993068034062231320e+00,-7.357025274840606199e-01,1.391686161258303134e+00
6.024238562433151145e+00,1.704302656422816975e+00,5.204442067325768306e+00,-1.259779392300886203e+00,1.044307173772719421e+00,-3.235956490609636749e+00,5.399136462407273740e+00,1.103476627005276045e+00,1.075556626853910736e+00,8.849999999999999645e+00,4.933850971498053184e+00,-3.006856540962246971e+00,-8.033469730182307700e+00,-6.483839975780232301e-01,1.486605510529285912e+00
4.856243984003790537e+00,1.704302656422816975e+00,5.204442067325768306e+00,-1.793504124593180649e+00,-4.353774041764464364e-01,-1.590023573095594722e+00,4.231223543952355115e+00,1.103476627005276045e+00,1.075556626853910291e+00,7.366666666666666252e+00,4.931022334002811647e+00,-3.006856540962246971e+00,-8.301151030019905619e+00,-2.187099553269366559e-01,1.888320175363794817e+00
3.688250098301299129e+00,1.704302656422817197e+00,5.204442067325768306e+00,-2.312045387504433780e+00,6.200676332743388919e-01,4.311653968772938827e-01,3.063311309742868360e+00,1.103476627005275823e+00,1.075556626853910291e+00,5.883333333333333748e+00,4.828814759708434323e+00,-3.006856540962246971e+00,-9.017937665447361084e+00,4.523771595146831859e-02,2.726093827819462412e+00
2.577801225171764798e+00,1.704302656422817197e+00,5.204442067325768306e+00,-2.312300735168001165e+00,5.373636822962152282e-01,4.331569339462885693e-01,1.952874749702857571e+00,1.103476627005276045e+00,1.075556626853910513e+00,4.383333333333333748e+00,4.943055791807987376e+00,-3.006856540962246971e+00,-9.017937665447361084e+00,4.523771595146831859e-02,2.726093827819462412e+00
1.524827912696086418e+00,1.704302656422817197e+00,5.204442067325768306e+00,-2.321378591183870910e+00,6.281439327136766337e-01,4.073780329295174640e-01,8.999138871565560693e-01,1.103476627005275823e+00,1.075556626853910736e+00,2.866666666666666696e+00,4.942440341167628759e+00,-3.006856540962246971e+00,-9.017937665447361084e+00,4.523771595146831859e-02,2.726093827819462412e+00
